0.028058	0.027733	0.0277	0.027987	0.027872	0.02781	0.028028	0.02781	0.02795	0.02817	0.027987	0.028028	0.027887	0.02817	0.028099	0.027958	0.027917	0.02795	0.028129	0.028028	0.027917	0.028137	0.028058	0.028137	0.027707	0	0.027987	0.027995	0.028028	0.027917	0.028137	0.028107	0.02802	0.028099	0.028058	0.0282	0.028107	0.027979	0.027909	0.027958	0.028475	0.028099	0.028178	0.028129	0.028058	0.028129	0.02777	0.028208	0.027987	0.028099	0.02833	0.028322	0.027987	0.027987	0.02817	0.028208	0.028099	0.028099	0.028137	0.028058	0.0277	0.027942	0.027831	0.028058	0.027942	0.027839	0.02788	0.027802	0.027839	0.027872	0.02795	0.02795	0.027909	0.027872	0.027802	0.02788	0.027979	0.0277	0.027802	0.027729
0.02795	0.027991	0.027839	0.027917	0.02781	0.027958	0.028028	0.027839	0.027987	0.028099	0.02825	0.027839	0.02795	0.028137	0.027958	0.027987	0.02781	0.027987	0.028099	0.028099	0.02833	0.028178	0.027917	0.02795	0.0277	0.028066	0.028137	0.027958	0.02777	0.028208	0.028178	0.028137	0.028137	0.027995	0.027995	0.027909	0.027958	0.028208	0.028178	0.027995	0.028288	0.027995	0.028137	0.028028	0.02825	0.02817	0.028208	0.028028	0.028178	0.028099	0.028137	0.028208	0.028137	0.028178	0.02817	0.027995	0.028352	0.02817	0.028129	0.028208	0.02817	0.027839	0.027979	0.028091	0.027831	0.02781	0.027942	0.027909	0.027987	0.02802	0.027839	0.02777	0.02795	0.027958	0.027887	0.027847	0.027693	0.027777	0.02802	0.027817
0.027917	0.02781	0.02777	0.028028	0.028208	0.027839	0.027847	0.028028	0.028028	0.027917	0.027839	0.028028	0.027987	0.027917	0.028058	0.028058	0.02795	0.027802	0.02781	0.02788	0.02788	0.028137	0.027987	0.028028	0.028028	0.027987	0.028058	0.027958	0.028066	0.027887	0.028028	0.028137	0.02795	0.02817	0.02795	0.028036	0.0277	0.028137	0.028099	0.028242	0.02825	0.028099	0.02817	0.028058	0.02795	0.02817	0.027917	0.028036	0.028352	0.028178	0.02836	0.028028	0.028058	0.028242	0.02802	0.028129	0.028028	0.028028	0.028288	0.02828	0.028208	0.027979	0.02802	0.027839	0.028091	0.027802	0.027762	0.027839	0.02795	0.027872	0.02802	0.02781	0.027839	0.027909	0.02774	0.02774	0.027979	0.02802	0.027909	0.027588
0.02795	0.027958	0.02781	0.02788	0.027987	0.028058	0.027958	0.027917	0.027958	0.027987	0.027958	0.028058	0.028178	0.028058	0.027909	0.027917	0.027995	0.027958	0.028208	0.02781	0.02777	0.028028	0.027987	0.028129	0.028028	0.028028	0.028216	0.027987	0.027979	0.02788	0.028137	0.027917	0.028129	0.028066	0.028178	0.028208	0.027917	0.02795	0.028216	0.027847	0.02833	0.027987	0.028099	0.028178	0.028099	0.028178	0.02833	0.028288	0.028137	0.028137	0.028208	0.02817	0.028066	0.02825	0.028208	0.028058	0.028137	0.028288	0.027987	0.02802	0.027693	0.028129	0.02802	0.02817	0.027909	0.027979	0.027917	0.027909	0.027872	0.028099	0.02802	0.02817	0.027762	0.027917	0.0277	0.02774	0.02781	0.027762	0.027802	0.027958
0.027802	0.02788	0.028028	0.027839	0.028058	0.027777	0.028208	0.02777	0.028099	0.027917	0.02781	0.027887	0.027987	0.027958	0.028028	0.028099	0.027847	0.02817	0.027987	0.028066	0.028028	0.028099	0.027995	0.028036	0.027847	0.027987	0.027909	0.027987	0.028066	0.027987	0.028107	0.027917	0.027958	0.028099	0.02788	0.02795	0.028058	0.027917	0.027987	0.027987	0.028137	0.028099	0.028099	0.028137	0.028028	0.028137	0.028107	0.028099	0.028208	0.02817	0.027987	0.027987	0.028216	0.028137	0.028137	0.028178	0.02825	0.02817	0.028066	0.028099	0.027942	0.02802	0.02802	0.02795	0.027872	0.02802	0.027917	0.027979	0.027987	0.02788	0.028058	0.028107	0.028028	0.027958	0.027693	0.027802	0.027847	0.02777	0.02802	0.027987
0.027987	0.027762	0.027958	0.027839	0.028028	0.02788	0.027847	0.027839	0.028066	0.028208	0.027917	0.027987	0.02781	0.0277	0.027987	0.02795	0.028208	0.028178	0.02802	0.02795	0.028099	0.028178	0.027887	0.027995	0.027958	0.028107	0.027839	0.027839	0.028066	0.027839	0.028028	0.027887	0.028178	0.027958	0.027777	0.028099	0.027917	0.028137	0.028433	0.028036	0.028322	0.027995	0.02825	0.027995	0.028028	0.028028	0.028216	0.028178	0.028028	0.02828	0.02833	0.027987	0.027987	0.028066	0.028178	0.028066	0.028028	0.028137	0.028137	0.02825	0.02777	0.02777	0.028058	0.027979	0.027909	0.027909	0.02795	0.028137	0.028028	0.028066	0.027987	0.027987	0.027777	0.02788	0.02788	0.027839	0.027872	0.027909	0.02788	0.028216
0.027817	0.02781	0.02788	0.02788	0.027979	0.0277	0.027839	0.027924	0.028066	0.028099	0.027958	0.028066	0.028028	0.027917	0.027995	0.028137	0.02781	0.027917	0.028178	0.028036	0.02825	0.027847	0.027987	0.027887	0.028058	0.027958	0.028028	0.027917	0.028066	0.027958	0.028028	0.028107	0.027987	0.02795	0.028178	0.027987	0.027958	0.027909	0.028099	0.028322	0.028258	0.02825	0.028288	0.028258	0.028058	0.028028	0.028208	0.02817	0.028066	0.028066	0.028178	0.028107	0.028178	0.028129	0.028028	0.028099	0.028137	0.028099	0.028483	0.028129	0.028137	0.027839	0.028058	0.028028	0.028058	0.02781	0.02777	0.027987	0.028028	0.028058	0.02795	0.027909	0.027802	0.027987	0.027917	0.02777	0.027917	0.02788	0.027839	0.027987
0.027802	0.02777	0.02774	0.027733	0.027987	0.027987	0.027958	0.027987	0.028107	0.02774	0.02777	0.027847	0.027987	0.027847	0.027839	0.028099	0.028028	0.028028	0.027987	0.027995	0.028137	0.028028	0.028028	0.027817	0.027987	0.027917	0.02825	0.028066	0.027917	0.027987	0.027909	0.028066	0.027887	0.028028	0.028107	0.028066	0.028129	0.027995	0.028107	0.027958	0.02825	0.028137	0.028107	0.02817	0.028288	0.028288	0.028178	0.028208	0.028178	0.028288	0.028178	0.028137	0.02802	0.028066	0.02825	0.028137	0.028058	0.02833	0.028058	0.02825	0.027872	0.027909	0.028058	0.02795	0.027839	0.02802	0.027979	0.02788	0.028028	0.027762	0.02777	0.027847	0.028028	0.02795	0.027995	0.027909	0.027917	0.028178	0.027887	0.02781
0.028028	0.028288	0.027847	0.027917	0.028028	0.02781	0.028066	0.028099	0.028099	0.027958	0.027839	0.028066	0.027995	0.027917	0.027958	0.028107	0.028107	0.027995	0.02825	0.028186	0.028036	0.027958	0.02777	0.028058	0.027995	0.028036	0.028178	0.028144	0.028322	0.02825	0.027887	0.028107	0.028028	0.028066	0.028258	0.028178	0.028107	0.028186	0.027847	0.028258	0.02825	0.028258	0.02825	0.028066	0.02836	0.028099	0.02833	0.027995	0.02825	0.028099	0.027958	0.028066	0.028137	0.02836	0.028178	0.028099	0.028288	0.028107	0.02836	0.028099	0.027987	0.02802	0.028129	0.028028	0.02788	0.028058	0.027987	0.028028	0.028028	0.027979	0.027942	0.027987	0.027958	0.027987	0.028036	0.028058	0.028028	0.028028	0.02788	0.02774
0.027958	0.027839	0.02777	0.02781	0.028058	0.027917	0.02777	0.027847	0.027917	0.027887	0.028028	0.027987	0.027707	0.027995	0.027917	0.028028	0.027887	0.028028	0.027958	0.028066	0.027917	0.027917	0.028066	0.027917	0.027987	0.028028	0.027909	0.027958	0.027965	0.028216	0.028178	0.028099	0.028107	0.028066	0.028107	0.028288	0.028137	0.027887	0.02795	0.028216	0.028066	0.028352	0.028107	0.028137	0.028216	0.028483	0.028144	0.028288	0.028208	0.028107	0.028137	0.028208	0.028144	0.028028	0.028178	0.028099	0.028258	0.028178	0.02817	0.027987	0.027958	0.027909	0.028099	0.02777	0.028058	0.027987	0.027979	0.027987	0.027958	0.028107	0.027909	0.027987	0.027917	0.027839	0.027958	0.027995	0.027958	0.027762	0.027987	0.02788
